,Unnamed: 0,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay_en,AccidentHour
8306,8306,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2721671,1257215,SG,3427,2011,6,June,Saturday,11.0
8307,8307,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2775627,1199338,GR,3861,2011,6,June,Saturday,11.0
8308,8308,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2739722,1268352,TG,4461,2011,6,June,Saturday,11.0
8309,8309,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2754886,1260396,SG,3215,2011,6,June,Saturday,12.0
8310,8310,at00,Other,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2685522,1251041,ZH,261,2011,6,June,Saturday,12.0
8311,8311,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2754717,1215034,SG,3276,2011,6,June,Saturday,12.0
8312,8312,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2663955,1213410,LU,1024,2011,6,June,Saturday,12.0
8313,8313,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,Principal road,2748419,1255943,SG,3203,2011,6,June,Saturday,13.0
8314,8314,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2761179,1204376,GR,3953,2011,6,June,Saturday,13.0
8315,8315,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2820001,1168730,GR,3847,2011,6,June,Saturday,13.0
8316,8316,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2725568,1269239,TG,4946,2011,6,June,Saturday,14.0
8317,8317,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt432,Principal road,2604468,1202669,BE,352,2011,6,June,Saturday,14.0
8318,8318,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2759469,1241426,SG,3256,2011,6,June,Saturday,14.0
8319,8319,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2729295,1256586,SG,3424,2011,6,June,Saturday,15.0
8320,8320,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2685324,1254813,ZH,66,2011,6,June,Saturday,15.0
8321,8321,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,True,False,rt432,Principal road,2596306,1211860,BE,310,2011,6,June,Saturday,15.0
8322,8322,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2685478,1254029,ZH,66,2011,6,June,Saturday,16.0
8323,8323,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2666425,1246162,AG,4067,2011,6,June,Saturday,16.0
8324,8324,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2684902,1253299,ZH,66,2011,6,June,Saturday,16.0
8325,8325,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2760701,1261186,SG,3237,2011,6,June,Saturday,16.0
8326,8326,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2560956,1140155,VD,5891,2011,6,June,Saturday,17.0
8327,8327,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2593040,1184479,BE,855,2011,6,June,Saturday,17.0
8328,8328,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2666322,1211870,LU,1061,2011,6,June,Saturday,17.0
8329,8329,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2551082,1147416,VD,5882,2011,6,June,Saturday,17.0
8330,8330,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2542565,1151838,VD,5606,2011,6,June,Saturday,17.0
8331,8331,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2670382,1235263,AG,4234,2011,6,June,Saturday,18.0
8332,8332,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt433,Minor road,2651663,1196255,LU,1002,2011,6,June,Saturday,19.0
8333,8333,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,Minor road,2673599,1251205,ZH,251,2011,6,June,Saturday,19.0
8334,8334,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2498731,1113981,GE,6633,2011,6,June,Saturday,19.0
8335,8335,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,Minor road,2705473,1114529,TI,5120,2011,6,June,Saturday,19.0
8336,8336,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,Minor road,2765749,1253226,SG,3238,2011,6,June,Saturday,19.0
8337,8337,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,Minor road,2665268,1208756,LU,1059,2011,6,June,Saturday,19.0
8338,8338,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2664123,1257289,AG,4021,2011,6,June,Saturday,20.0
8339,8339,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2534387,1162522,VD,5473,2011,6,June,Saturday,20.0
8340,8340,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2577731,1183104,FR,2196,2011,6,June,Saturday,20.0
8341,8341,at5,Accident when crossing the lane(s),as2,Accident with severe injuries,False,False,True,rt433,Minor road,2500939,1117118,GE,6621,2011,6,June,Saturday,21.0
8342,8342,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt430,Motorway,2665086,1209379,LU,1059,2011,6,June,Saturday,23.0
8343,8343,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,Minor road,2729597,1270614,TG,4891,2011,6,June,Sunday,3.0
8344,8344,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,Minor road,2691947,1245896,ZH,193,2011,6,June,Sunday,5.0
8345,8345,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2533835,1171342,VD,5746,2011,6,June,Sunday,6.0
8346,8346,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2683990,1227742,ZG,1701,2011,6,June,Sunday,8.0
8347,8347,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2635377,1237206,AG,4287,2011,6,June,Sunday,9.0
8348,8348,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2666850,1213475,LU,1054,2011,6,June,Sunday,9.0
8349,8349,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,True,rt433,Minor road,2717732,1142874,TI,5050,2011,6,June,Sunday,9.0
8350,8350,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2538892,1153306,VD,5586,2011,6,June,Sunday,10.0
8351,8351,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2565785,1121444,VD,5402,2011,6,June,Sunday,12.0
8352,8352,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,Minor road,2661305,1210519,LU,1061,2011,6,June,Sunday,13.0
8353,8353,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt433,Minor road,2719161,1088033,TI,5195,2011,6,June,Sunday,13.0
8354,8354,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,Principal road,2790677,1150352,GR,3784,2011,6,June,Sunday,13.0
8355,8355,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,Principal road,2670276,1216489,LU,1053,2011,6,June,Sunday,13.0
8356,8356,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,Motorway,2597576,1199201,BE,351,2011,6,June,Sunday,13.0
8357,8357,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,Principal road,2635365,1244682,SO,2581,2011,6,June,Sunday,14.0
8358,8358,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt439,Other,2602299,1107939,VS,6083,2011,6,June,Sunday,14.0
8359,8359,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt439,Other,2534714,1152975,VD,5586,2011,6,June,Sunday,15.0
8360,8360,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2768420,1153515,GR,3543,2011,6,June,Sunday,15.0
8361,8361,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,Principal road,2715937,1225646,SZ,1345,2011,6,June,Sunday,16.0
8362,8362,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,Principal road,2536501,1161731,VD,5521,2011,6,June,Sunday,16.0
8363,8363,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2721526,1235883,SG,3341,2011,6,June,Sunday,16.0
8364,8364,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,False,rt432,Principal road,2615909,1232442,BE,995,2011,6,June,Sunday,16.0
8365,8365,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,Minor road,2507638,1137655,VD,5724,2011,6,June,Sunday,16.0
8366,8366,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2757623,1250762,SG,3251,2011,6,June,Sunday,16.0
8367,8367,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2550348,1214222,NE,6421,2011,6,June,Sunday,16.0
8368,8368,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2737351,1142056,GR,3822,2011,6,June,Sunday,17.0
8369,8369,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2802486,1174415,GR,3746,2011,6,June,Sunday,17.0
8370,8370,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2619638,1167641,BE,562,2011,6,June,Sunday,18.0
8371,8371,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2753353,1260608,SG,3213,2011,6,June,Sunday,18.0
8372,8372,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2553697,1146371,VD,5890,2011,6,June,Sunday,18.0
8373,8373,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,Minor road,2496564,1112066,GE,6605,2011,6,June,Sunday,18.0
8374,8374,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt430,Motorway,2577833,1186022,FR,2198,2011,6,June,Sunday,18.0
8375,8375,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt439,Other,2555540,1137533,VS,6154,2011,6,June,Sunday,19.0
8376,8376,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2568978,1147545,FR,2121,2011,6,June,Sunday,19.0
8377,8377,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,Principal road,2712936,1263549,TG,4591,2011,6,June,Sunday,21.0
8378,8378,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,Minor road,2524110,1148782,VD,5646,2011,6,June,Sunday,21.0
8379,8379,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2546974,1153883,VD,5604,2011,6,June,Sunday,22.0
8380,8380,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2715252,1114736,TI,5002,2011,6,June,Sunday,22.0
8381,8381,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,Principal road,2536524,1152044,VD,5586,2011,6,June,Sunday,23.0
8382,8382,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2739053,1267608,TG,4461,2011,6,June,Monday,6.0
8383,8383,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,Motorway,2716895,1111480,TI,5003,2011,6,June,Monday,7.0
8384,8384,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,Principal road,2665092,1259163,AG,4021,2011,6,June,Monday,7.0
8385,8385,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt434,Motorway side installation,2640360,1245360,SO,2572,2011,6,June,Monday,7.0
8386,8386,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt432,Principal road,2576439,1182815,FR,2228,2011,6,June,Monday,7.0
8387,8387,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,True,rt432,Principal road,2507167,1122434,GE,6629,2011,6,June,Monday,8.0
8388,8388,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2503477,1119585,GE,6617,2011,6,June,Monday,8.0
8389,8389,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,Principal road,2598500,1211679,BE,310,2011,6,June,Monday,8.0
8390,8390,at6,Accident with head-on collision,as3,Accident with light injuries,False,True,False,rt432,Principal road,2541385,1182042,VD,5909,2011,6,June,Monday,8.0
8391,8391,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,Principal road,2733728,1272287,TG,4901,2011,6,June,Monday,9.0
8392,8392,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,True,rt432,Principal road,2684160,1252490,ZH,261,2011,6,June,Monday,9.0
